Date,BMOM,Signal,Position,Daily_Return,Equity_Curve,Drawdown
1998-01-21,0.012897662029267886,1,1,0.0013231263585673503,1.0096245473603973,-0.0039484817147689396
1998-01-22,0.013083923948793841,1,1,0.000566304860783351,1.0101963026491336,-0.0033844128983734393
1998-01-23,0.00913722967622238,1,1,-0.003490236770116062,1.0066704783685922,-0.006862837266146421
1998-01-26,0.01267831082311508,1,1,0.001609238924649814,1.0082904516866789,-0.0052646422863588055
1998-01-27,0.009790238752404144,1,1,-0.0019846895378509144,1.0062893081761013,-0.007238883143743494
1998-01-28,0.008925520136172205,1,1,0.00028409090909087276,1.0065751858204695,-0.006956848735545744
1998-01-29,0.01341727349812689,1,1,0.00350279276720622,1.0101010101010106,-0.0034784243677729817
1998-01-30,0.017433369534853624,1,1,0.0010377358490565314,1.0111492281303607,-0.002444298204381085
1998-02-02,0.015344690286918837,1,1,-0.0017905946659126926,1.0093386697160287,-0.004230516122967128
1998-02-03,0.015482004385929502,1,1,0.0005664652567975992,1.0099104250047652,-0.0036664473065714086
1998-02-04,0.014649121655101228,1,1,0.0003774297037175689,1.010291595197256,-0.0032904014289745543
1998-02-05,0.01279871110788694,1,1,-0.0013205055649877506,1.0089574995235377,-0.004606562000564201
1998-02-06,0.0145145885206097,1,1,-0.00018889308651304226,1.0087669144272922,-0.004794584939362847
1998-02-09,0.013461770104643021,1,1,-0.00037785754770458535,1.0083857442348012,-0.0051706308169599206
1998-02-10,0.013677511652058959,1,1,0.00037800037800050923,1.0087669144272924,-0.004794584939362628
1998-02-11,0.015852746011158023,1,1,0.0014169658038920563,1.0101963026491336,-0.0033844128983734393
1998-02-12,0.01661509909599864,1,1,0.000282992170550056,1.010482180293502,-0.0031023784901754703
1998-02-13,0.020545325391599176,1,1,0.0008487363259146452,1.0113398132266065,-0.00225627526558222
1998-02-17,0.014864458136521352,1,1,-0.005841892019221584,1.005431675242997,-0.008084986368336525
1998-02-18,0.013306433074744866,1,1,-0.0010425552080371991,1.004383457213647,-0.009119112531728422
1998-02-19,0.01262982025089333,1,1,-0.00047438330170790355,1.0039069944730332,-0.009589169878724818
1998-02-20,0.010801873984552256,1,1,-0.00037968675842425803,1.0035258242805423,-0.009965215756321892
1998-02-23,0.011146036532294411,1,1,-0.0008546196942360584,1.0026681913474376,-0.010811318980915361
1998-02-24,0.008068780736385155,1,1,-0.0030412469112335305,0.99961882980751,-0.013819686001691837
1998-02-25,0.010341919605126065,1,1,0.0011439466158245093,1.0007623403849828,-0.012691548368900726
1998-02-26,0.009636440283554404,1,1,-0.0005713197486193478,1.0001905850962463,-0.013255617185296446
1998-02-27,0.010402218453990463,1,1,0.0008574695121952303,1.001048218029351,-0.012409513960702976
1998-03-02,0.005509967858346232,1,1,-0.004188481675392652,0.9968553459119506,-0.01654601861427067
1998-03-03,0.004105431769055239,1,1,-0.0014338973329509619,0.9954259576901096,-0.017956190655259642
1998-03-04,0.0047103828504812695,0,1,0.0005743825387707346,0.9959977129788459,-0.01739212183886414
1998-03-05,0.005784095819158563,0,0,0.0,0.9959977129788459,-0.01739212183886414
1998-03-06,0.006456095353515712,1,0,0.0,0.9959977129788459,-0.01739212183886414
1998-03-09,0.00775694056082934,1,1,0.0017193619256854475,0.9977101935246114,-0.01570266326527537
1998-03-10,0.005843621982708247,1,1,0.00019071231047962378,0.9979004691408075,-0.015514945645987788
1998-03-11,0.0063518178844356454,1,1,0.0010487177042615148,0.9989469850298864,-0.01448249873990582
1998-03-12,0.007637417799553786,1,1,0.0018095238095237054,1.00075460338375,-0.012699181356673313
1998-03-13,0.0072384691590811675,1,1,-0.0002851982127578534,1.0004691899594558,-0.012980757785604738
1998-03-16,0.007976738283167101,1,1,0.001521491061239999,1.001991394889025,-0.011479016831303656
1998-03-17,0.008902605809395264,1,1,-0.0004747436384352488,1.0015157058485347,-0.01194831087952277
1998-03-18,0.007782685777864977,1,1,-0.0004749691270067302,1.0010400168080442,-0.012417604927741887
1998-03-19,0.008031431909648362,1,1,0.0,1.0010400168080442,-0.012417604927741887
1998-03-20,0.007885207210944366,1,1,0.0002851168979280949,1.0013254302323384,-0.012136028498810462
1998-03-23,0.00830860807950936,1,1,0.00047505938242276,1.0018011192728289,-0.011666734450591345
1998-03-24,0.009986251230450948,1,1,0.0,1.0018011192728289,-0.011666734450591345
1998-03-25,0.007704365066905971,1,1,-0.0016144349477682507,1.0001837765351616,-0.013262334214536164
1998-03-26,0.0062609339235755734,1,1,-0.0011414439265670095,0.9990421228379847,-0.014388639930261866
1998-03-27,0.005763278663506116,1,1,-0.00019045805161421736,0.9988518472217884,-0.014576357549549557
1998-03-30,0.006144252289786921,1,1,-0.00028574149919036174,0.9985664337974942,-0.014857933978480982
1998-03-31,0.003449149898616055,1,1,-0.0015243902439023849,0.9970442288679249,-0.016359674932782065
1998-04-01,0.0042825537989724435,0,1,0.0015267175572519776,0.9985664337974943,-0.014857933978480873
1998-04-02,0.005259656978730454,0,0,0.0,0.9985664337974943,-0.014857933978480873
1998-04-03,0.008962570974747446,1,0,0.0,0.9985664337974943,-0.014857933978480873
1998-04-06,0.006798781988374025,1,1,-0.0008537279453614266,0.9977139297276615,-0.01569897729039455
1998-04-07,0.004960688845894396,1,1,0.0,0.9977139297276615,-0.01569897729039455
1998-04-08,-0.011382398383193463,0,1,-0.016804329250925676,0.980948016354283,-0.032239495758029604
1998-04-09,0.004096300902788674,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-13,0.002824206231564758,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-14,0.003978350492660559,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-15,0.00436514830751536,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-16,0.004843664582984537,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-17,0.003372819348410189,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-20,0.0019009617300609182,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-21,0.00017065806263332145,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-22,0.0015010403144978478,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-23,0.0010937001766248957,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-24,0.0010703895925908815,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-27,-0.0023168408226574067,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-28,-0.002227214080378847,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-04-29,-0.00013675668851397243,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-04-30,0.0009995654688588428,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-05-01,-0.01574504125317858,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-04,0.000873769693041565,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-05-05,0.00047110924629932245,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-06,0.0025139615763366202,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-05-07,0.004344275662899638,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-08,0.00043101403321253425,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-11,-0.0011945136929112426,0,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-12,0.0027780912298709546,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-05-13,0.005008376837311196,0,0,0.0,0.980948016354283,-0.032239495758029604
1998-05-14,0.004185346857713879,1,0,-0.0,0.980948016354283,-0.032239495758029604
1998-05-15,-0.0023170668624848405,0,1,-0.00675804302303451,0.9743187274564004,-0.038779662881690415
1998-05-18,-0.0005961799542344159,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-05-19,-0.00020541480513379656,0,0,-0.0,0.9743187274564004,-0.038779662881690415
1998-05-20,0.0015495260799625377,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-05-21,-0.00019857185726644428,0,0,-0.0,0.9743187274564004,-0.038779662881690415
1998-05-22,0.00047235816239579167,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-05-26,0.0028981970748926163,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-05-27,0.004650020983113489,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-05-28,-0.009813595191164532,0,0,-0.0,0.9743187274564004,-0.038779662881690415
1998-05-29,0.004319131344965959,0,0,0.0,0.9743187274564004,-0.038779662881690415
1998-06-01,0.007166267160795514,0,0,-0.0,0.9743187274564004,-0.038779662881690415
1998-06-02,0.003612028417064694,1,0,-0.0,0.9743187274564004,-0.038779662881690415
1998-06-03,0.0025861142052321425,0,1,-0.00019091256204673002,0.9741327177718916,-0.03896317191894105
1998-06-04,0.0008707156653124383,0,0,-0.0,0.9741327177718916,-0.03896317191894105
1998-06-05,-9.798902999104127e-05,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-08,-0.0009429536501934569,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-09,-7.50833287536121e-06,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-10,0.0009020913277807798,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-11,0.003840633465770643,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-12,0.004696802263861199,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-15,0.006588020014104955,0,0,0.0,0.9741327177718916,-0.03896317191894105
1998-06-16,0.004071152141242096,1,0,-0.0,0.9741327177718916,-0.03896317191894105
1998-06-17,0.0010604182991593382,0,1,-0.0023757483607336205,0.971818423564508,-0.041246353587859316
1998-06-18,0.0016776325109451428,0,0,0.0,0.971818423564508,-0.041246353587859316
1998-06-19,0.0035181368413576327,0,0,0.0,0.971818423564508,-0.041246353587859316
1998-06-22,0.004239282209651818,0,0,0.0,0.971818423564508,-0.041246353587859316
1998-06-23,0.004556426474491659,0,0,0.0,0.971818423564508,-0.041246353587859316
1998-06-24,0.005118970974673787,0,0,0.0,0.971818423564508,-0.041246353587859316
1998-06-25,0.006625959633898071,1,0,-0.0,0.971818423564508,-0.041246353587859316
1998-06-26,0.0026034250294341144,1,1,0.0003800114003418287,0.9721877256445247,-0.04088201627210341
1998-06-29,0.0016218898981981977,0,1,0.00037986704653381054,0.9725570277245417,-0.04051767895634728
1998-06-30,-0.0013949820265900636,0,0,-0.0,0.9725570277245417,-0.04051767895634728
1998-07-01,-0.0009104249729379621,0,0,0.0,0.9725570277245417,-0.04051767895634728
1998-07-02,-0.00138697340918984,0,0,0.0,0.9725570277245417,-0.04051767895634728
1998-07-06,0.0051803086303461865,0,0,0.0,0.9725570277245417,-0.04051767895634728
1998-07-07,-0.0006538610321290496,1,0,-0.0,0.9725570277245417,-0.04051767895634728
1998-07-08,0.0001306027103832152,0,1,-9.495774380408051e-05,0.9724646759034682,-0.040608789232773446
1998-07-09,0.0009376131479361782,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-10,0.001113959670705783,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-13,-0.00028082348404168686,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-14,-0.0014551150809477332,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-15,-0.0014784611740725371,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-16,0.0008444563712302897,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-17,8.527097517250235e-05,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-20,0.0016999972616029537,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-21,0.0017793158296961487,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-22,0.0015683216514388088,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-23,0.002345990444568485,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-24,0.0027191452640360327,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-27,0.002096344971301378,0,0,0.0,0.9724646759034682,-0.040608789232773446
1998-07-28,0.007308932623173009,0,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-29,0.00126088261265202,1,0,-0.0,0.9724646759034682,-0.040608789232773446
1998-07-30,0.002780444424662171,0,1,0.00037975885312824254,0.972833977973497,-0.040244451926871164
1998-07-31,-0.0008280750178007888,0,0,-0.0,0.972833977973497,-0.040244451926871164
1998-08-03,0.000772416258154679,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-04,0.0019573800902446593,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-05,0.0032387173147665205,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-06,0.0021524898817374787,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-07,0.004962650488867693,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-10,0.006383665079578016,0,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-11,0.01032462709694184,1,0,0.0,0.972833977973497,-0.040244451926871164
1998-08-12,0.009399623448193672,1,1,-9.454476694703562e-05,0.9727420016117714,-0.040335191791489845
1998-08-13,0.008714482037499104,1,1,-0.001323751891074143,0.9714543325476106,-0.041605549896153116
1998-08-14,0.010648463497599757,1,1,0.0012308274947925302,0.9726500252500455,-0.04042593165610874
1998-08-17,0.003995574377081567,1,1,-0.0067139479905437005,0.9661197035675156,-0.0468684620440441
1998-08-18,0.0034642791756589295,0,1,-0.0004760091393756216,0.9656598217588866,-0.047322161367138266
1998-08-19,0.002822594750379331,0,0,0.0,0.9656598217588866,-0.047322161367138266
1998-08-20,0.004702107974003306,0,0,0.0,0.9656598217588866,-0.047322161367138266
1998-08-21,0.012672614221587697,0,0,0.0,0.9656598217588866,-0.047322161367138266
1998-08-24,0.008668607794463934,1,0,0.0,0.9656598217588866,-0.047322161367138266
1998-08-25,0.010179549025649215,1,1,0.0014216661927779484,0.9670326676812052,-0.045967771491345184
1998-08-26,0.010936784237003725,1,1,0.0013250047321597958,0.9683139905420359,-0.04470367427393826
1998-08-27,0.012609034084342673,1,1,0.0023629489603025355,0.9706020670792337,-0.04244635781428297
1998-08-28,0.014034443850230215,1,1,0.0016030174446015621,0.9721579591245281,-0.04091138262171747
1998-08-31,0.013091530324514386,1,1,-0.00018828845791751814,0.9719749130015523,-0.04109196793848989
1998-09-01,0.011941653839929721,1,1,-0.00028248587570622874,0.9717003438170885,-0.04136284591364857
1998-09-02,0.010471186585847036,1,1,-0.0013186399171141172,0.9704190209562578,-0.0426269431310555
1998-09-03,0.010892925208473658,1,1,0.001791945675752027,0.9721579591245278,-0.04091138262171769
1998-09-04,0.010472267162073012,1,1,0.0003765769158350363,0.9725240513704795,-0.04055021198817285
1998-09-08,0.010452739243124664,1,1,0.00028232636928282595,0.9727986205549431,-0.04027933401301428
1998-09-09,0.014173227774530749,1,1,0.004045535798287592,0.9767341121989229,-0.036396749702407555
1998-09-10,0.021273946353632278,1,1,0.0066529235382308816,0.9832322495645642,-0.02998597095698687
1998-09-11,0.019339005595531342,1,1,-0.0026994321884018513,0.9805780807814148,-0.03260445805018699
1998-09-14,0.018724554687602098,1,1,-0.0005600149337315896,0.9800289424124874,-0.03314621400050424
1998-09-15,0.019232812330619752,1,1,-0.00037355248412396236,0.9796628501665359,-0.033507384634048974
1998-09-16,0.01986809728720329,1,1,0.0004671150971600202,0.9801204654739755,-0.03305592134211787
1998-09-17,0.02189260807858403,1,1,0.0021477262115976448,0.9822254958881972,-0.030979190199235226
1998-09-18,0.024215371070752507,1,1,0.002609019754006736,0.9847881416098585,-0.028450995764421477
1998-09-21,0.024541439755151447,1,1,9.293680297406404e-05,0.9848796646713465,-0.028360703106035213
1998-09-22,0.02304430456250087,1,1,-0.001115137998327298,0.9837813879334916,-0.029444215006669723
1998-09-23,0.02499735523524501,1,1,0.0026979253884082954,0.9864355567166408,-0.02682572791346971
1998-09-24,0.027019751889131815,1,1,0.0020411950269065837,0.9884490640693747,-0.02483928942897322
1998-09-25,0.027829981060009785,1,1,0.001296296296296351,0.9897303869302054,-0.02357519221156629
1998-09-28,0.027212167959328924,1,1,0.00018494544109493027,0.9899134330531812,-0.023394606894793873
1998-09-29,0.033378356916163726,1,1,9.245562130177909e-05,0.9900049561146692,-0.02330431423640761
1998-09-30,0.030462899440471154,1,1,0.002496070999352895,0.9924760787748427,-0.020866412459980013
1998-10-01,0.03617987103669618,1,1,0.004426410918480395,0.9968691857262623,-0.016532364857441972
1998-10-02,0.03443668839751155,1,1,-0.0004590525156077385,0.9964115704188228,-0.016983828149372965
1998-10-05,0.03866309222956161,1,1,0.004041517406080608,1.0004385851242905,-0.013010951180379978
1998-10-06,0.03617192355317225,1,1,-0.0022870734607995935,0.9981505085870929,-0.015268267640035154
1998-10-07,0.03246642391668116,1,1,-0.002659086741243377,0.9954963398039436,-0.017886754733235165
1998-10-08,0.02771382706419495,1,1,-0.003953295945573143,0.9915608481599637,-0.021769339043841998
1998-10-09,0.021843450563294852,1,1,-0.0056304227432157905,0.9859779414092015,-0.027277191205400595
1998-10-12,0.022887254767489484,1,1,0.0002784739626844335,0.9862525105936651,-0.02700631323024202
1998-10-13,0.024388109850652605,1,1,0.0021343726800295837,0.9883575410078869,-0.024929582087359372
1998-10-14,0.02711648157112046,1,1,0.0034262431706639784,0.9917438942829394,-0.021588753727069688
1998-10-15,0.028383977527619286,1,1,0.0,0.9917438942829394,-0.021588753727069688
1998-10-16,0.03347420194627817,1,1,0.005260243632336792,0.9969607087877501,-0.01644207219905582
1998-10-19,0.03415228033235393,1,1,0.00045901037363438313,0.9974183240951896,-0.015990608907124827
1998-10-20,0.031411089018998604,1,1,-0.002202238942925372,0.9952217706194798,-0.018157632708393847
1998-10-21,0.03556681932014849,1,1,-0.0011035497517012383,0.994123493881625,-0.01924114460902825
1998-10-22,0.028170852377907653,1,1,-0.0011047689191677756,0.9930252171437701,-0.02032465650966276
1998-10-23,0.025696489003590325,1,1,-0.0023041474654378336,0.9907371406065725,-0.022581972969317934
1998-10-26,0.026559024460690882,1,1,0.0006466512702076876,0.9913778020369877,-0.021949924360614635
1998-10-27,0.028670834275416366,1,1,0.0027695716395865766,0.994123493881625,-0.01924114460902825
1998-10-28,0.029465457631110647,1,1,0.0012888970723623494,0.9954048167424556,-0.01797704739162143
1998-10-29,0.03049970839564428,1,1,0.0012872379551305269,0.9966861396032862,-0.016712950174214612
1998-10-30,0.02762453893737244,1,1,-0.0029384756657484523,0.9937574016356732,-0.019602315242573304
1998-11-02,0.021071233646551717,1,1,-0.005249585559034764,0.9885405871308627,-0.024748996770586954
1998-11-03,0.021825178979217628,1,1,0.0004629200999906047,0.988998202438302,-0.024297533478656073
1998-11-04,0.019860629901707203,1,1,-0.004349435498796961,0.9846966185483705,-0.02854128842280774
1998-11-05,0.019505804206816395,1,1,-9.294544102611546e-05,0.9846050954868827,-0.028631581081193895
1998-11-06,0.017246332068379056,1,1,-0.003718163227365623,0.9809441730273666,-0.03224328741664204
1998-11-09,0.018583325525604266,1,1,0.002239223735771567,0.9831407265030763,-0.030076263615373133
1998-11-10,0.022627918005758432,1,1,0.001303295475702848,0.984422049363907,-0.028812166397966205
1998-11-11,0.02203587539907005,1,1,-9.297136481967172e-05,0.984330526302419,-0.02890245905635247
1998-11-12,0.02311818648750545,1,1,0.0016736401673640433,0.9859779414092014,-0.027277191205400703
1998-11-13,0.020679456333200293,1,1,-0.000928246542281741,0.9850627107943222,-0.028180117789262906
1998-11-16,0.017391783273189885,1,1,-0.0073399609774226215,0.9778323889367777,-0.03531323780177316
1998-11-17,0.0109017061290735,1,1,-0.000842381130662706,0.9770086813833865,-0.0361258717272491
1998-11-18,0.012172268854424772,1,1,0.0011241217798594327,0.9781069581212413,-0.035042359826614695
1998-11-19,0.011560555408217882,1,1,-0.0006550014035745511,0.9774662966908259,-0.03567440843531821
1998-11-20,0.011666690524741102,1,1,0.0006554307116104496,0.9781069581212412,-0.035042359826614806
1998-11-23,0.011389777859705828,1,1,0.0004678581454102826,0.9785645734286806,-0.034590896534683814
1998-11-24,0.009825002176932378,1,1,-0.0008417508417508657,0.9777408658752895,-0.03540353046015964
1998-11-25,0.009577306858196837,1,1,0.00037442665917808426,0.978106958121241,-0.03504235982661491
1998-11-27,0.0110187602438559,1,1,0.001029287919902755,0.9791137117976081,-0.034049140584366554
1998-11-30,0.010335865823690976,1,1,0.0002804262478968145,0.9793882809820719,-0.033778262609207875
1998-12-01,0.012822958470172974,1,1,0.00261657788991676,0.9819509267037332,-0.03125006817439413
1998-12-02,0.014986725507158148,1,1,0.002702954609003605,0.9846050954868824,-0.028631581081194225
1998-12-03,0.01405686140773773,1,1,0.00046477040342063347,0.9850627107943218,-0.028180117789263232
1998-12-04,0.01068005996393157,1,1,-0.0016723961720709335,0.9834152956875396,-0.029805385640214888
1998-12-07,0.00953489243811268,1,1,-0.0034434620753839296,0.9800289424124871,-0.033146214000504576
1998-12-08,0.01233506907089018,1,1,0.0032685842360853368,0.9832322495645639,-0.0299859709569872
1998-12-09,0.012447453546491138,1,1,0.0005585032113932797,0.9837813879334911,-0.02944421500667016
1998-12-10,0.01405610623223521,1,1,0.001953670108847394,0.9857033722247371,-0.027548069180559822
1998-12-11,0.010432080170888642,1,1,-0.0025998142989787087,0.9831407265030757,-0.03007626361537368
1998-12-14,0.011848609747069336,1,1,0.001954943213554161,0.9850627107943216,-0.02818011778926345
1998-12-15,0.011239609225542006,1,1,-0.0013936634767257594,0.983689864872003,-0.029534507665056536
1998-12-16,0.012371083539982564,1,1,0.0014886490509862238,0.9851542338558095,-0.028089825130877297
1998-12-17,0.010847896491682905,1,1,0.0,0.9851542338558095,-0.028089825130877297
1998-12-18,0.010806758049621772,1,1,-0.0005574136008918984,0.984605095486882,-0.028631581081194554
1998-12-21,0.007558337959334615,1,1,-0.001859081613682867,0.9827746342571239,-0.030437434248918736
1998-12-22,0.005486590644949018,1,1,-0.001210653753026647,0.9815848344577811,-0.0316112388079394
1998-12-23,0.0013499200075947734,1,1,-0.0037296037296037365,0.9779239119982649,-0.03522294514338766
1998-12-24,-0.0006138042584937888,0,1,-0.0014038371548898976,0.9765510660759464,-0.03657733501918063
1998-12-28,0.0006957868488641219,0,0,0.0,0.9765510660759464,-0.03657733501918063
1998-12-29,0.0026832254596387047,0,0,0.0,0.9765510660759464,-0.03657733501918063
1998-12-30,0.0028063472526995534,0,0,0.0,0.9765510660759464,-0.03657733501918063
1998-12-31,0.0007846704668341697,0,0,-0.0,0.9765510660759464,-0.03657733501918063
1999-01-04,0.002000045046810511,0,0,0.0,0.9765510660759464,-0.03657733501918063
1999-01-05,0.00158134597846521,0,0,-0.0,0.9765510660759464,-0.03657733501918063
1999-01-06,0.00584566319730378,0,0,0.0,0.9765510660759464,-0.03657733501918063
1999-01-07,0.00407723248454353,1,0,-0.0,0.9765510660759464,-0.03657733501918063
1999-01-08,0.0006510761866432124,0,1,-0.002524780250607761,0.9740854892306079,-0.03900976553671214
1999-01-11,-0.0018137753010018791,0,0,-0.0,0.9740854892306079,-0.03900976553671214
1999-01-12,0.0007339961879567535,0,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-13,0.00020553400051301373,0,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-14,0.00395892831463579,0,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-15,0.001853589941952771,0,0,-0.0,0.9740854892306079,-0.03900976553671214
1999-01-19,0.0016501192860403629,0,0,-0.0,0.9740854892306079,-0.03900976553671214
1999-01-20,0.0014885179886748254,0,0,-0.0,0.9740854892306079,-0.03900976553671214
1999-01-21,0.0043309517778968515,0,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-22,0.00688884209092837,0,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-25,0.0057899486311596745,1,0,0.0,0.9740854892306079,-0.03900976553671214
1999-01-26,0.004373260782397682,1,1,-0.0005588153115395622,0.9735411553444773,-0.03954678159397028
1999-01-27,0.0038215980033149627,0,1,0.0005591277606933343,0.9740854892306078,-0.03900976553671225
1999-01-28,0.004962237443109186,0,0,0.0,0.9740854892306078,-0.03900976553671225
1999-01-29,0.007762497300203791,0,0,0.0,0.9740854892306078,-0.03900976553671225
1999-02-01,0.00436826859240117,1,0,-0.0,0.9740854892306078,-0.03900976553671225
1999-02-02,0.004008577997821217,0,1,-0.0014002987303958214,0.9727214785567412,-0.04035543894195397
1999-02-03,0.0033275667586987576,0,0,-0.0,0.9727214785567412,-0.04035543894195397
1999-02-04,0.0032685694401129116,0,0,-0.0,0.9727214785567412,-0.04035543894195397
1999-02-05,0.0012494198386267473,0,0,-0.0,0.9727214785567412,-0.04035543894195397
1999-02-08,0.00432666619888169,0,0,0.0,0.9727214785567412,-0.04035543894195397
1999-02-09,0.005387361409765667,0,0,0.0,0.9727214785567412,-0.04035543894195397
1999-02-10,0.004370018039793122,1,0,0.0,0.9727214785567412,-0.04035543894195397
1999-02-11,0.004230131443982094,0,1,-0.0004686035613870043,0.9722656578076518,-0.040805131800931455
1999-02-12,0.0015555045490154352,0,0,-0.0,0.9722656578076518,-0.040805131800931455
1999-02-16,-0.004968204461110981,0,0,-0.0,0.9722656578076518,-0.040805131800931455
1999-02-17,-0.004306615075692532,0,0,0.0,0.9722656578076518,-0.040805131800931455
1999-02-18,-0.005818174512631573,0,0,-0.0,0.9722656578076518,-0.040805131800931455
