Date,Cash Weight,H5A4 Weight,C5A0 Weight,G5O2 Weight,Daily Return,Equity Curve
1998-02-09,0.05,0.12,0.40434534029675784,0.42565465970324223,-0.0005872928579606399,1.004024894341957
1998-02-10,0.05,0.12,0.40434534029675784,0.42565465970324223,0.0004259739569081974,1.004452582799034
1998-02-11,0.05,0.12,0.40434534029675784,0.42565465970324223,0.0014278900201445538,1.005886830617721
1998-02-12,0.05,0.12,0.40434534029675784,0.42565465970324223,0.0007408290858784875,1.006632020838945
1998-02-13,0.05,0.12,0.40434534029675784,0.42565465970324223,0.0009426171116876966,1.0075808894069607
1998-02-17,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.0026571896473334138,1.0049035558987776
1998-02-18,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.0010877852582606546,1.0038104366246972
1998-02-19,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.000558612137499512,1.00324969593105
1998-02-20,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.0004328362675795725,1.0028154530772129
1998-02-23,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.0010156286867698946,1.0017969649355316
1998-02-24,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.003324603657014526,0.9984663870823209
1998-02-25,0.05,0.12,0.5024188170251076,0.32758118297489225,0.0012714918381443799,0.9997359289441577
1998-02-26,0.05,0.12,0.5024188170251076,0.32758118297489225,-0.0006400764643594504,0.9990960215054661
1998-02-27,0.05,0.12,0.5024188170251076,0.32758118297489225,0.0010207909905360704,1.0001158897228992
1998-03-02,0.05,0.12,0.5719075654661558,0.2580924345338441,-0.003979178323529151,0.9961362502534968
1998-03-03,0.05,0.12,0.5719075654661558,0.2580924345338441,-0.0017265826322324907,0.994416338704472
1998-03-04,0.05,0.12,0.8300000000000001,0.0,0.000386368965259545,0.9948005503162943
1998-03-05,0.05,0.12,0.8300000000000001,0.0,2.0611391670901654e-05,0.9948210545400714
1998-03-06,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0017913351032337668,0.996603112416505
1998-03-09,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0017348575569198486,0.9983320768573306
1998-03-10,0.05,0.12,0.5264046861178796,0.30359531388212035,9.623865072942619e-05,0.9984281549893873
1998-03-11,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0010631262572280624,0.9994896101769123
1998-03-12,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0021050338729631446,1.0015935696620093
1998-03-13,0.05,0.12,0.5264046861178796,0.30359531388212035,-0.0002626277643579526,1.0013305233820138
1998-03-16,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0001183440501741161,1.0014490248917138
1998-03-17,0.05,0.12,0.5264046861178796,0.30359531388212035,-0.00038207487109933485,1.0010663963846158
1998-03-18,0.05,0.12,0.5264046861178796,0.30359531388212035,-0.00047046844663942687,1.0005954262321257
1998-03-19,0.05,0.12,0.5264046861178796,0.30359531388212035,-5.3179655518987595e-05,1.0005422149120449
1998-03-20,0.05,0.12,0.5264046861178796,0.30359531388212035,0.00037161951643273773,1.000914035926121
1998-03-23,0.05,0.12,0.5264046861178796,0.30359531388212035,0.0004408464683489516,1.00135528534398
1998-03-24,0.05,0.12,0.5264046861178796,0.30359531388212035,0.00011158217091921578,1.00146701874058
1998-03-25,0.05,0.12,0.5264046861178796,0.30359531388212035,-0.0018852200324862205,0.9995790330549761
1998-03-26,0.05,0.12,0.5780508029043055,0.2519491970956944,-0.0011943656876214096,0.9983851701558294
1998-03-27,0.05,0.12,0.5780508029043055,0.2519491970956944,-0.00018978733603672136,0.998195689294047
1998-03-30,0.05,0.12,0.5056856704570907,0.3243143295429093,-0.000559387217825629,0.9976373113845672
1998-03-31,0.05,0.12,0.5604386425583705,0.2695613574416295,-6.862624571118839e-07,0.9976366267435346
1998-04-01,0.05,0.12,0.8299999999999998,0.0,0.00041685684808026396,0.9980524984032884
1998-04-02,0.05,0.12,0.8299999999999998,0.0,0.0017180016915836923,0.9997671542838344
1998-04-03,0.05,0.12,0.4904610534858226,0.3395389465141774,0.0033973487064862936,1.003163711932228
1998-04-06,0.05,0.12,0.4904610534858226,0.3395389465141774,-0.0008586045347494547,1.002302391020067
1998-04-07,0.05,0.12,0.4904610534858226,0.3395389465141774,-0.00015112091448599163,1.0021509221661447
1998-04-08,0.88,0.12,0.0,0.0,-0.014619441710987807,0.987500035173924
1998-04-09,0.05,0.12,0.83,0.0,-2.3421489216346458e-05,0.9874769064524991
1998-04-13,0.05,0.12,0.83,0.0,-0.0020324739299824443,0.9854698853836747
1998-04-14,0.05,0.12,0.83,0.0,0.0013666234517745223,0.9868166516400577
1998-04-15,0.05,0.12,0.83,0.0,-0.0009465881011214593,0.9858825427396267
1998-04-16,0.05,0.12,0.83,0.0,0.0008131730219946619,0.9866842358262381
1998-04-17,0.05,0.12,0.83,0.0,-4.373078570214738e-05,0.9866410873493654
1998-04-20,0.88,0.12,0.0,0.0,-0.0011515427440821268,0.985504927964215
1998-04-21,0.88,0.12,0.0,0.0,-7.03399765533419e-05,0.9854356075706887
1998-04-22,0.88,0.12,0.0,0.0,1.1730205278608352e-05,0.9854471669326544
1998-04-23,0.88,0.12,0.0,0.0,-2.3458117486070407e-05,0.9854240501972362
1998-04-24,0.88,0.12,0.0,0.0,3.5194056114953296e-05,0.9854587312665559
1998-04-27,0.88,0.12,0.0,0.0,-0.000551211884284597,0.9849155347024098
1998-04-28,0.88,0.12,0.0,0.0,3.534609720176718e-05,0.9849503476226349
1998-04-29,0.88,0.12,0.0,0.0,-7.06713780918733e-05,0.9848807398242163
1998-04-30,0.05,0.0,0.95,0.0,-4.714201532114437e-05,0.98483431056129
1998-05-01,0.1,0.0,0.0,0.9,-0.016207586732748823,0.968872523055481
1998-05-04,0.1,0.0,0.0,0.9,0.015341404358353584,0.9837363882033733
1998-05-05,0.1,0.0,0.0,0.9,-0.000599942862584535,0.983146202578606
1998-05-06,0.05,0.0,0.95,0.0,0.0017152658662092923,0.9848325597013824
1998-05-07,0.05,0.0,0.95,0.0,-0.0005429605639169387,0.9842978344594032
1998-05-08,0.1,0.0,0.0,0.9,-0.001086542127335116,0.9832283533964183
1998-05-11,0.1,0.0,0.0,0.9,-0.0015425633212720392,0.9817116614020344
1998-05-12,0.1,0.0,0.0,0.9,0.0022319725295687045,0.983902814862241
1998-05-13,0.05,0.0,0.95,0.0,0.0005137963843957927,0.9844083405711139
1998-05-14,0.05,0.0,0.0,0.95,-0.000723947418555848,0.9836956806941526
1998-05-15,0.05,0.0,0.0,0.95,-0.006420140871882784,0.9773802158490335
1998-05-18,0.05,0.0,0.0,0.95,0.001820795400095887,0.9791598252501962
1998-05-19,0.05,0.0,0.95,0.0,-0.000272596843615458,0.9788929093724379
1998-05-20,0.05,0.0,0.95,0.0,0.0013594733829421556,0.9802236882274804
1998-05-21,0.05,0.0,0.95,0.0,-0.001900543012289213,0.9783607309463392
1998-05-22,0.05,0.0,0.95,0.0,0.0006347842688047444,0.9789817789475603
1998-05-26,0.05,0.0,0.95,0.0,0.0026280644853573618,0.9815546061926244
1998-05-27,0.05,0.0,0.95,0.0,0.0009941019786911087,0.9825303715688339
1998-05-28,0.1,0.0,0.0,0.9,-0.01733346003991256,0.9654997206352451
1998-05-29,0.05,0.0,0.95,0.0,0.013590165521246811,0.9786210216493956
1998-06-01,0.05,0.0,0.95,0.0,-0.0008122743682310806,0.9778261128772977
1998-06-02,0.05,0.0,0.5713694684372141,0.3786305315627857,-0.0009032994199867639,0.9769428431166877
1998-06-03,0.05,0.0,0.95,0.0,-0.0003441847578169177,0.9766065942808285
1998-06-04,0.05,0.0,0.95,0.0,-0.0008141306417824123,0.9758115089274578
1998-06-05,0.05,0.0,0.95,0.0,0.0001810730963499596,0.9759882021388332
1998-06-08,0.1,0.0,0.0,0.9,0.00045259647451164616,0.9764299309582862
1998-06-09,0.05,0.0,0.95,0.0,8.592705747574314e-05,0.9765138327090848
1998-06-10,0.05,0.0,0.95,0.0,0.002533333333333265,0.9789876677519477
1998-06-11,0.05,0.0,0.95,0.0,0.003158244680851019,0.9820795503462442
1998-06-12,0.05,0.0,0.95,0.0,0.0007194925683991382,0.982786149284295
1998-06-15,0.05,0.0,0.95,0.0,-0.000898685081827566,0.9819029340333064
1998-06-16,0.05,0.0,0.48718287112078534,0.46281712887921456,-0.0027885616892339648,0.9791648371289148
1998-06-17,0.05,0.0,0.95,0.0,-0.002672587141437232,0.9765479337758566
1998-06-18,0.05,0.0,0.95,0.0,0.0011766387195121797,0.9776969778861969
1998-06-19,0.05,0.0,0.95,0.0,0.0011751831763249453,0.9788459509261525
1998-06-22,0.05,0.0,0.95,0.0,0.0007222961414179107,0.979552967579549
1998-06-23,0.05,0.0,0.95,0.0,0.00018043684710356,0.9797297150285901
1998-06-24,0.05,0.0,0.95,0.0,9.020129130276054e-05,0.9798180879140133
1998-06-25,0.05,0.0,0.34374171848274016,0.6062582815172598,-0.00036077091047183036,0.9794645980503398
1998-06-26,0.05,0.0,0.0,0.95,0.00039362074970627266,0.979850135639735
1998-06-29,0.05,0.0,0.0,0.95,0.00036087369420712,0.9802037377779527
1998-06-30,0.05,0.0,0.0,0.95,-0.002434972470096924,0.9778169686613772
1998-07-01,0.05,0.0,0.0,0.95,0.0009945750452081347,0.9787894810171889
1998-07-02,0.05,0.0,0.0,0.95,0.0005419281232173278,0.9793199145636613
1998-07-06,0.05,0.0,0.95,0.0,0.0011735081717978546,0.9804691544862061
1998-07-07,0.1,0.0,0.0,0.9,-0.0006300928557893493,0.9798513678766425
1998-07-08,0.1,0.0,0.0,0.9,-8.546196942367245e-05,0.9797676278490013
1998-07-09,0.1,0.0,0.0,0.9,0.0009401709401709813,0.9806887769008252
1998-07-10,0.05,0.0,0.95,0.0,0.0,0.9806887769008252
1998-07-13,0.1,0.0,0.0,0.9,-0.0012599469496020921,0.9794531610678601
1998-07-14,0.1,0.0,0.0,0.9,-0.00025636156475491447,0.9792020669228846
1998-07-15,0.1,0.0,0.0,0.9,-0.0005128692183493544,0.9786998643242157
1998-07-16,0.1,0.0,0.0,0.9,-0.0003421077639457093,0.9783650435020578
1998-07-17,0.1,0.0,0.0,0.9,0.0,0.9783650435020578
1998-07-20,0.1,0.0,0.0,0.9,0.0009411541021010494,0.979285835776102
1998-07-21,0.05,0.0,0.95,0.0,0.0005128205128204444,0.9797880336406024
1998-07-22,0.1,0.0,0.0,0.9,-0.0003612510694932458,0.9794340841655731
1998-07-23,0.05,0.0,0.95,0.0,0.0005980634137080055,0.9800198478574511
1998-07-24,0.05,0.0,0.95,0.0,-0.00027080957810717287,0.9797544490959161
1998-07-27,0.05,0.0,0.95,0.0,-0.00018059119855522998,0.9795775140656642
1998-07-28,0.05,0.0,0.95,0.0,0.00018062553474657017,0.979754450777968
1998-07-29,0.05,0.0,0.0,0.95,-0.0015350251877197184,0.9782505030182432
1998-07-30,0.05,0.0,0.95,0.0,0.00036077091047183036,0.9786034273428866
1998-07-31,0.1,0.0,0.0,0.9,-0.000633092155369408,0.9779838811898182
1998-08-03,0.1,0.0,0.0,0.9,0.001627176705680755,0.9795752337798216
1998-08-04,0.1,0.0,0.0,0.9,0.0010258358662615264,0.9805801171883345
1998-08-05,0.05,0.0,0.95,0.0,0.0005123339658443361,0.9810825016886018
1998-08-06,0.1,0.0,0.0,0.9,-0.00018072862170646074,0.9809051920002912
1998-08-07,0.05,0.0,0.95,0.0,0.0008534041342690424,0.9817423005464702
1998-08-10,0.05,0.0,0.95,0.0,0.00036097653652511497,0.9820966864818816
1998-08-11,0.05,0.0,0.2861574097942457,0.6638425902057542,0.0013531478492070925,0.983425608500908
1998-08-12,0.05,0.0,0.2861574097942457,0.6638425902057542,-0.00022556812069387584,0.9832037790345562
1998-08-13,0.05,0.0,0.21949946985458899,0.7305005301454109,-0.0013131574341327318,0.9819126776828496
1998-08-14,0.05,0.0,0.3074693951276877,0.6425306048723124,0.0012119757102323017,0.9831027319977703
1998-08-17,0.05,0.0,0.4317909222396015,0.5182090777603984,-0.004868231372907867,0.9783167604350674
1998-08-18,0.05,0.0,0.95,0.0,-0.0006981646663072692,0.9776337342404755
1998-08-19,0.05,0.0,0.95,0.0,0.0001807974117422506,0.9778104878892581
1998-08-20,0.05,0.0,0.95,0.0,0.001084578061079,0.9788709996923158
1998-08-21,0.05,0.0,0.95,0.0,0.002618074693528416,0.9814337570848393
1998-08-24,0.05,0.0,0.45546664338920456,0.4945333566107954,0.0012604245640636114,0.9826707803002703
1998-08-25,0.05,0.0,0.45546664338920456,0.4945333566107954,0.0014789840857924131,0.9841241347459078
1998-08-26,0.05,0.0,0.45546664338920456,0.4945333566107954,0.0012146946352314851,0.9853195450527853
1998-08-27,0.05,0.0,0.45546664338920456,0.4945333566107954,0.0025439399805698964,0.9878261388370819
1998-08-28,0.05,0.0,0.39325588731361527,0.5567441126863848,-0.00036423994870482274,0.9874663330949426
1998-08-31,0.05,0.0,0.0,0.95,-0.0037769972174695,0.9837366755024982
1998-09-01,0.05,0.0,0.0,0.95,-0.00026836158192091727,0.9834726783720668
1998-09-02,0.05,0.0,0.0,0.95,-0.0012527079212584114,0.9822406743575288
1998-09-03,0.05,0.0,0.0,0.95,0.0017023483919644256,0.9839127901900435
1998-09-04,0.05,0.0,0.0,0.95,0.00035774807004328445,0.9842647830918249
1998-09-08,0.05,0.0,0.0,0.95,0.00026821005081868466,0.9845287727993169
1998-09-09,0.05,0.0,0.0861103777635915,0.8638896222364084,0.0038432590083732118,0.9883125718743806
1998-09-10,0.05,0.0,0.3081440749551847,0.6418559250448153,0.006449400559236144,0.9946865955281273
1998-09-11,0.05,0.0,0.3081440749551847,0.6418559250448153,-0.002688805874285658,0.9920120763669981
1998-09-14,0.05,0.0,0.24987615329520046,0.7001238467047994,-0.000708225445440301,0.991309508172331
1998-09-15,0.05,0.0,0.1745460001941847,0.7754539998058153,-0.0009929929409554857,0.9903251448284138
1998-09-16,0.05,0.0,0.1745460001941847,0.7754539998058153,0.0003622262704624197,0.9906838666121701
1998-09-17,0.05,0.0,0.24269436401926123,0.7073056359807388,0.0022109707898238847,0.9928742397031994
1998-09-18,0.05,0.0,0.24269436401926123,0.7073056359807388,0.0026473289402794125,0.9955027044120235
1998-09-21,0.05,0.0,0.24269436401926123,0.7073056359807388,0.00024843491387713755,0.9957500220406585
1998-09-22,0.05,0.0,0.24269436401926123,0.7073056359807388,-0.0012451502816054137,0.994510163620306
1998-09-23,0.05,0.0,0.24269436401926123,0.7073056359807388,0.0025484313788415227,0.9970446045278528
1998-09-24,0.05,0.0,0.24269436401926123,0.7073056359807388,0.0019682221444347094,0.9990070097974738
1998-09-25,0.05,0.0,0.30474878351214535,0.6452512164878548,0.0012581879575660705,1.0002639483867253
1998-09-28,0.05,0.0,0.30474878351214535,0.6452512164878548,0.00011933627085038664,1.000383316156192
1998-09-29,0.05,0.0,0.30474878351214535,0.6452512164878548,-0.0003683207794195329,1.000014854193467
1998-09-30,0.05,0.0,0.37850074801562167,0.5714992519843783,0.003439199837782199,1.003454105117789
1998-10-01,0.05,0.0,0.37850074801562167,0.5714992519843783,0.003729040522599141,1.0071960261383417
1998-10-02,0.05,0.0,0.37850074801562167,0.5714992519843783,-0.0008601289864844058,1.0063297076411883
1998-10-05,0.05,0.0,0.37850074801562167,0.5714992519843783,0.0040354650000608075,1.010390715954896
1998-10-06,0.05,0.0,0.37850074801562167,0.5714992519843783,-0.00228872258612595,1.008078211902478
1998-10-07,0.05,0.0,0.37850074801562167,0.5714992519843783,-0.0030311382385480048,1.0050225874869332
1998-10-08,0.05,0.0,0.2989676563181323,0.6510323436818677,-0.004694415383281007,1.0003045939916897
1998-10-09,0.05,0.0,0.09780225985707057,0.8521977401429294,-0.006723721186308263,0.9935788248003062
1998-10-12,0.05,0.0,0.09780225985707057,0.8521977401429294,0.00020949590192429482,0.9937869754923406
1998-10-13,0.05,0.0,0.17403299219793053,0.7759670078020694,0.0020693496284268772,0.9958434682008113
1998-10-14,0.05,0.0,0.2468923515130042,0.7031076484869958,0.003531203793059012,0.999359994433015
1998-10-15,0.05,0.0,0.2468923515130042,0.7031076484869958,-0.0005577387458877902,0.9988026126430295
1998-10-16,0.05,0.0,0.3103753192629967,0.6396246807370032,0.005468689107686722,1.0042647536115195
1998-10-19,0.05,0.0,0.3103753192629967,0.6396246807370032,0.00023544986776297163,1.0045012076149564
1998-10-20,0.05,0.0,0.3103753192629967,0.6396246807370032,-0.002397248019799192,1.0020931690841155
1998-10-21,0.05,0.0,0.3103753192629967,0.6396246807370032,-0.0008517107211727904,1.0012396755883926
1998-10-22,0.05,0.0,0.2554652860103131,0.6945347139896868,-0.0009692964115800605,1.0002691775637131
1998-10-23,0.05,0.0,0.2554652860103131,0.6945347139896868,-0.002057099449852966,0.9982115243888419
1998-10-26,0.05,0.0,0.2554652860103131,0.6945347139896868,0.00035278337996553816,0.9985636768243362
1998-10-27,0.05,0.0,0.2554652860103131,0.6945347139896868,0.002959591874287428,1.0015190177682243
1998-10-28,0.05,0.0,0.2554652860103131,0.6945347139896868,0.0013031219393176588,1.002824119172922
1998-10-29,0.05,0.0,0.2554652860103131,0.6945347139896868,0.0011096544004653849,1.003936907369655
1998-10-30,0.05,0.0,0.2554652860103131,0.6945347139896868,-0.003285644239934604,1.000638327852698
1998-11-02,0.05,0.0,0.0,0.95,-0.005618538562327028,0.9950162028207151
1998-11-03,0.05,0.0,0.0,0.95,0.00043977409499107445,0.9954537851708121
1998-11-04,0.05,0.0,0.0,0.95,-0.004131963723857113,0.9913406062417099
1998-11-05,0.05,0.0,0.0,0.95,-8.829816897480968e-05,0.9912530726813484
1998-11-06,0.05,0.0,0.0,0.95,-0.0035322550659973415,0.9877517139936843
1998-11-09,0.05,0.0,0.0,0.95,0.002127262548982989,0.9898529212225569
1998-11-10,0.05,0.0,0.0,0.95,0.0012381307019177056,0.9910784885147055
1998-11-11,0.05,0.0,0.05,0.8999999999999999,-8.832279657868813e-05,0.9909909536909709
1998-11-12,0.05,0.0,0.05,0.8999999999999999,0.001596623273785036,0.9925731929117443
1998-11-13,0.05,0.0,0.0,0.95,-0.0009350991236715678,0.9916450385888725
1998-11-16,0.05,0.0,0.0,0.95,-0.00697296292855149,0.9847303344965103
1998-11-17,0.05,0.0,0.0,0.95,-0.0008002620741295707,0.9839422921565678
1998-11-18,0.05,0.0,0.0,0.95,0.001067915690866461,0.9849930595692689
1998-11-19,0.05,0.0,0.0,0.95,-0.0006222513333958235,0.9843801463245663
1998-11-20,0.05,0.0,0.0,0.95,0.0006226591760299271,0.9849930796553769
1998-11-23,0.05,0.0,0.0,0.95,0.00044446523813976844,0.9854308748390919
1998-11-24,0.05,0.0,0.0,0.95,-0.0007996632996633223,0.984642861934128
1998-11-25,0.05,0.0,0.0,0.95,0.00035570532621918003,0.9849931046445416
1998-11-27,0.05,0.0,0.170262582551456,0.779737417448544,0.0009778235239076172,0.9859562540731497
1998-11-30,0.05,0.0,0.43772611746013596,0.512273882539864,0.0015281223007835927,0.987462915812596
1998-12-01,0.05,0.0,0.43772611746013596,0.512273882539864,0.0018765808575153396,0.9893159698179164
1998-12-02,0.05,0.0,0.43772611746013596,0.512273882539864,0.0029088264328380057,0.9921937182613515
1998-12-03,0.05,0.0,0.43772611746013596,0.512273882539864,0.0005664972172156505,0.9927557932416854
1998-12-04,0.05,0.0,0.43772611746013596,0.512273882539864,-0.0021693699705240305,0.9906021386357631
1998-12-07,0.05,0.0,0.43772611746013596,0.512273882539864,-0.003080588952900253,0.9875505006307624
1998-12-08,0.05,0.0,0.43772611746013596,0.512273882539864,0.003366384581947949,0.9908749754099809
1998-12-09,0.05,0.0,0.43772611746013596,0.512273882539864,0.0009438468300893279,0.9918102096145365
1998-12-10,0.05,0.0,0.4879035429444752,0.4620964570555248,0.0019038500480919385,0.9936984675298092
1998-12-11,0.05,0.0,0.4879035429444752,0.4620964570555248,-0.0031190094463028357,0.9905991126228071
1998-12-14,0.05,0.0,0.43425936390732484,0.5157406360926751,0.0019576546972267374,0.9925383636287016
1998-12-15,0.05,0.0,0.2948098887786956,0.6551901112213044,-0.0028357171324012195,0.9897238055863942
1998-12-16,0.05,0.0,0.2948098887786956,0.6551901112213044,0.0015863530881218566,0.991293857001774
1998-12-17,0.05,0.0,0.2948098887786956,0.6551901112213044,-0.00019400857586266099,0.9911015374923156
1998-12-18,0.05,0.0,0.2948098887786956,0.6551901112213044,-0.0005316144504414294,0.9905746535931299
1998-12-21,0.05,0.0,0.05,0.9000000000000001,-0.0019395369333126957,0.9886533974672825
1998-12-22,0.05,0.0,0.05,0.9000000000000001,-0.0011886636749498805,0.9874782210865974
1998-12-23,0.05,0.0,0.05,0.9000000000000001,-0.003569369082274449,0.9839535468548316
1998-12-24,0.05,0.0,0.05,0.9000000000000001,-0.0013678970398566638,0.9826075997107324
1998-12-28,0.05,0.0,0.05,0.9000000000000001,0.0027302689365330426,0.9852903827170238
1998-12-29,0.05,0.0,0.05,0.9000000000000001,0.00197366668319956,0.9872350175186694
1998-12-30,0.05,0.0,0.05,0.9000000000000001,0.0015451423660917231,0.9887604361695268
1998-12-31,0.05,0.0,0.05,0.9000000000000001,-0.002449256477484363,0.9863387082665583
1999-01-04,0.05,0.0,0.05,0.9000000000000001,0.0003777112316763698,0.9867112594749077
1999-01-05,0.05,0.0,0.05,0.9000000000000001,-0.002073514268076227,0.984665299599915
1999-01-06,0.05,0.0,0.95,0.0,0.0010763888888889795,0.9857251823876788
1999-01-07,0.05,0.0,0.20735659445870888,0.742643405541291,-0.0012578021562322738,0.9844853351278191
1999-01-08,0.1,0.0,0.0,0.9,-0.0024051845143866694,0.982117466245129
1999-01-11,0.1,0.0,0.0,0.9,-0.0006749789069091516,0.9814545576713064
1999-01-12,0.1,0.0,0.0,0.9,0.002364199268224021,0.983774911818348
1999-01-13,0.1,0.0,0.0,0.9,0.001768503789650988,0.9855147214780624
1999-01-14,0.05,0.0,0.95,0.0,0.003025775121404495,0.9884966674040886
1999-01-15,0.1,0.0,0.0,0.9,-0.006073140923192704,0.9824933878408373
1999-01-19,0.1,0.0,0.0,0.9,-0.0005038723523374645,0.9819983365863498
1999-01-20,0.1,0.0,0.0,0.9,-0.0009242834469236905,0.9810906917789365
1999-01-21,0.05,0.0,0.95,0.0,0.0016822429906542258,0.9827411247183777
1999-01-22,0.05,0.0,0.95,0.0,0.0021568441963864537,0.9848607442097768
1999-01-25,0.05,0.0,0.3381846661275615,0.6118153338724386,0.0,0.9848607442097768
1999-01-26,0.05,0.0,0.21239840063369617,0.7376015993663039,-0.0006610844768533918,0.9842096680599174
1999-01-27,0.05,0.0,0.95,0.0,0.0005729413723013276,0.9847735624977678
1999-01-28,0.05,0.0,0.95,0.0,0.0008071367884450176,0.9855684094683478
1999-01-29,0.05,0.0,0.95,0.0,0.0017921146953405187,0.9873346610982194
1999-02-01,0.05,0.0,0.05,0.8999999999999999,-0.006171154208247025,0.981241666649435
1999-02-02,0.05,0.0,0.95,0.0,-0.0013455526629091662,0.9799213543119175
1999-02-03,0.1,0.0,0.0,0.9,-0.0017133364973896225,0.9782424192910035
1999-02-04,0.1,0.0,0.0,0.9,-0.0016003743565746297,0.9766768652086566
1999-02-05,0.1,0.0,0.0,0.9,-0.0012657041065065933,0.975440681289632
1999-02-08,0.1,0.0,0.0,0.9,0.0008449910806496819,0.9762649199650245
1999-02-09,0.1,0.0,0.0,0.9,0.0005909389363099705,0.9768418329183853
1999-02-10,0.1,0.0,0.0,0.9,0.00016872890888635085,0.9770066543750081
